rel_height,extension,rel_speed,spin_rate,spin_axis,active spin %,horz_break,induced_vert_break
5.244990495,6.154438438,80.09727101,2790.700362,283.5188935,47.85322649,9.395634349,-7.829703561
5.263984196,6.281513825,92.19095368,2200.521818,137.3259985,81.5121126,-7.056572134,13.62520124
5.092486051,6.267098369,80.94542317,1617.620059,116.0669683,69.82863374,-8.787497447,7.19999044
5.33557277,5.828289265,75.24204685,2825.320196,291.1312368,73.72240439,15.64904015,-7.393878512
5.373156598,6.209197277,91.33980228,2139.557127,130.4718669,93.16743762,-8.579771688,16.77878957
5.375726889,6.111480688,82.6394753,1664.45865,123.9502628,87.11909321,-8.062199562,9.307457619
5.264617584,6.331314665,93.87951231,2186.048978,140.6356784,87.37985834,-6.052223061,16.18119621
5.452911427,6.229914421,94.62976505,2241.368163,140.8321422,85.76043766,-9.388657263,14.40096097
5.320042279,6.25694746,92.55260091,2321.779253,143.1601678,83.2339121,-7.669873002,15.28806808
5.208928642,6.145350475,91.58935877,1936.827669,137.5534985,79.63923883,-12.50696922,10.48632622
5.129101327,6.14875626,80.97095158,1609.845599,122.3871918,75.40195699,-5.761856094,10.25841704
5.32222198,5.882458397,76.64088054,2776.334082,293.7427558,61.65565718,11.52163369,-6.44430436
5.240501073,6.195674362,94.3159905,2387.401811,135.5622217,91.85594065,-11.8667171,15.26380184
5.275139453,6.160856023,90.63821245,2291.642296,145.6574338,80.58507288,-5.833246999,15.27231712
5.172645364,6.131467671,83.3390875,1715.596599,123.7436561,79.03087879,-12.25588674,10.61845849
5.248840859,6.082867855,83.48199131,1721.863299,119.0466309,76.35278601,-9.177523628,9.846187498
5.304649366,5.996405123,93.93917663,2364.472562,136.4876399,91.12921872,-13.14400933,16.63131328
5.393018724,5.999183878,92.28626509,2148.167148,138.9913889,83.2503118,-5.133682759,13.1842954
5.19490434,6.229087351,83.13986022,1600.650188,119.2132069,73.46087937,-7.058389,8.337452255
5.232129624,6.16144299,92.21066715,2086.428221,134.6149028,97.84231491,-8.310175588,15.6413527
5.419005444,6.135697598,94.54101231,2186.077879,140.0319255,93.39082387,-9.989451101,13.99115472
5.159930269,6.29003985,82.56257551,1694.146503,114.2281051,73.67700752,-4.917350617,8.553439413
5.217167428,5.985795254,81.64017918,1723.38869,119.5902481,69.08933741,-8.246966377,11.14678278
5.406703045,6.03316378,94.30299808,2127.099852,140.9890025,91.24061565,-9.541295698,16.01683908
5.20335713,6.062793224,78.35506692,2673.391757,296.6247478,61.64816112,11.38996839,-7.078295921
5.233614018,6.226504559,94.14971592,2191.945799,131.8878978,88.85144668,-9.599195173,15.8259831
5.242739795,6.079264107,77.98103287,2962.150751,299.0332111,64.12836734,14.40764948,-6.946631786
5.298176435,6.072728576,94.38592916,2367.016313,139.7196008,85.95711343,-8.329210999,15.34345177
5.189947655,6.043174023,81.44047977,1541.28847,122.1052017,61.65415666,-9.421934142,9.676380064
5.311281322,6.241270486,94.58468582,2255.882284,135.9270391,88.58674707,-8.922761563,13.93412211
5.359934953,6.272691669,94.34637837,2261.543901,135.7589227,93.63170441,-9.922583344,16.72437408
5.288957308,5.919353937,92.54456563,2143.315474,135.7372485,86.41649665,-6.517825737,15.19558573
5.461687509,6.12270155,93.86567667,2301.891936,141.5143411,94.40206653,-9.231165316,16.65359152
5.323895523,6.348393198,82.94584677,1650.838369,118.7132902,72.81343146,-6.219851982,10.36433659
5.269186547,5.946061367,76.79179813,2763.578008,293.3008535,70.69147456,12.62594025,-9.489440493
5.280363749,6.442220186,82.30944295,1649.263582,123.1628177,84.69460713,-7.961988418,9.88345974
5.208783773,6.123368683,81.58594136,2833.955733,289.833072,40.02335506,9.279076274,-7.227565995
5.256093075,6.317475552,92.78823521,2198.219725,132.1474651,94.80362563,-11.83955257,14.37158494
5.282276643,6.049465655,93.76662261,2194.295805,135.8058009,87.39241988,-11.1631839,15.91756626
5.20991092,6.05135178,81.53895237,1661.932025,125.9992981,80.14532437,-6.843673721,8.755445387
5.142927793,6.370531025,83.44547658,2848.891036,285.5476106,36.42355538,6.472973521,-3.443407288
5.32403188,6.171759838,91.41693546,2152.084471,134.8542064,92.46225572,-10.62822216,15.79027372
5.31413131,6.091496224,92.91813328,2197.403807,130.5773967,89.72222932,-8.27561157,15.99745374
5.470266644,5.997263261,92.97337089,2340.809399,142.3151781,86.22822033,-7.045708243,14.95046603
5.328392556,6.084007973,77.24954655,2774.154424,296.9694631,65.03978274,12.53885643,-7.550758891
5.246064713,5.983619446,93.85828831,2251.379637,131.0247539,92.20927888,-11.99291866,15.37489419
5.277785105,6.068221504,78.7494452,2800.461278,293.4188363,67.63130994,8.919163146,-9.614022254
5.26283262,6.087183983,80.65039204,1632.356184,124.0757654,81.20679118,-6.548682547,10.58069769
5.24964576,6.23889851,78.84389164,2730.606329,290.1424673,52.6557235,10.7871074,-6.217732005
5.278417637,6.118990177,76.73618748,2812.872442,298.4911001,61.60201068,10.86412423,-8.902169757
5.226743234,6.039097307,83.26302154,1645.989544,124.2837254,89.25763485,-10.44832735,9.237830959
5.392399283,6.269548822,95.57864098,2266.162428,138.3780472,83.97146711,-9.142274176,16.19440329
5.256326212,6.11652994,79.75882537,2749.94129,275.473328,52.63253451,11.11857213,-2.258447441
5.108444704,6.11842346,82.05802734,1674.260296,122.6930805,72.40940733,-6.732223801,8.074346386
5.126904151,6.160348072,82.93639208,1641.479178,123.9788417,86.82868783,-7.784216526,8.738919883
5.333653869,5.723001706,78.46859996,2862.26977,296.1493136,76.00285647,12.60454833,-5.277024505
5.064348016,6.285195679,79.26832486,2784.709242,293.4094065,52.47132786,8.142943728,-7.606782035
5.251187947,6.172495308,79.14295583,2784.642012,285.4219087,47.14271547,9.200380976,-5.349069825
5.356268925,5.970536055,93.40448241,2287.832326,135.6376428,84.46024662,-8.277733055,14.64785168
5.327025893,6.240752597,82.69587033,1533.893682,126.3900423,66.6844994,-4.732838614,9.642674083
5.277084244,6.231990602,79.04548468,2870.873487,299.8239192,52.71519194,10.69149742,-11.59215428
5.409670493,6.420160872,94.2328906,2235.901517,138.7846957,97.49967694,-11.13506493,16.23469257
5.429266619,5.942942272,83.4312249,1677.60776,119.9870244,78.53865824,-7.231725646,7.771763014
5.325743725,6.227371449,92.97272922,2192.573729,136.6369823,95.92909095,-10.82701748,16.87513356
5.255843309,6.063990536,92.11822133,2251.327348,124.8074609,85.49622165,-10.49367595,13.31366089
5.202023556,6.110464806,91.6545377,2136.640868,127.6136592,91.85719345,-11.29810112,12.46971422
5.146152662,6.310138523,80.26718436,2772.507544,281.2440178,50.0082224,11.48908084,-6.250109932
5.300718835,6.018213505,91.93140842,2363.308104,135.3085063,79.79558922,-8.237400701,16.24542623
5.412053774,6.015824293,92.83210225,2177.40312,135.957799,87.05726156,-8.0238768,17.48932696
5.471577779,6.096643427,92.94302506,2267.75345,141.2586479,87.71515484,-7.936854925,16.94121144
5.328751137,5.639646763,76.53319981,2887.838262,291.8101919,66.46966295,14.03090565,-7.30487781
5.402418718,6.062105166,94.67885821,2281.998449,140.2323191,91.58952707,-10.66571923,16.83019079
5.337783477,6.261321646,91.36850309,2115.79849,136.7820102,94.74848379,-5.83441243,16.99625301
5.400094559,6.364254708,92.22699406,1986.181639,135.8691905,89.91550669,-8.667792013,15.38486486
5.188648731,6.039718992,91.09583088,2194.577814,131.4140438,91.29739268,-11.40052503,13.02805758
5.421364496,5.985094523,78.14900441,2730.409472,283.3380696,50.56597967,9.505576134,-2.374316479
5.387318907,6.151893224,94.47780851,2209.489826,135.9299836,88.07587452,-11.06877432,15.80205482
5.254151014,6.145692291,80.86227803,2889.788497,301.9223054,48.47887014,12.08577412,-7.434608689
5.093980802,6.251342772,82.36534698,1692.727092,116.8310276,74.95417667,-4.446080498,8.49581226
5.280564358,6.100303406,81.5849271,1577.971087,124.6711121,79.27371915,-7.413465514,8.428537275
5.263359687,6.049023729,93.4452548,2231.449124,134.2912875,96.55584291,-7.417553757,16.86628627
5.320057919,6.374647373,81.16368534,1699.474994,122.5605087,88.81265598,-7.247593894,8.599513914
5.317910207,6.212006567,93.71732909,2255.728422,138.4983668,91.3863594,-11.3421428,16.38007541
5.255626691,6.094390391,84.08837707,1697.510296,129.972179,80.76267712,-10.69931345,9.013950191
5.480928378,6.153020551,91.801905,2107.81934,138.9230888,86.86233477,-6.732821621,14.19390847
5.245840562,6.093470095,79.70945556,2696.118048,269.8916019,55.4188463,7.928787124,-3.768393072
5.448590553,5.914559417,92.63250948,2291.826533,142.9254579,80.61343613,-9.439486088,16.40751442
5.3584177,6.175773119,82.11123128,1649.272737,115.2976749,83.79832221,-7.090421646,8.607485466
5.475574544,5.909621949,93.7403989,2239.108397,146.2533458,87.03332089,-6.763096979,15.22605138
5.141509805,6.363638253,83.06343747,1695.23759,123.2552681,85.06144247,-10.92882318,12.20367882
5.29358249,6.197450394,81.8040662,1535.843524,126.3963013,82.38255729,-8.28626348,6.696984675
5.37862779,5.873192309,79.59868438,2684.26087,297.765015,57.3466242,8.289925468,-7.585961374
5.207582143,6.109033527,79.19580464,2744.255294,273.692386,52.81570987,10.86202496,-8.265807381
5.3647377,6.165394281,93.12028737,2057.475142,127.6741152,93.95674011,-9.851619377,15.3821683
5.258839548,6.273943986,92.23992774,2267.770186,133.1671455,85.666737,-9.977250988,15.45545738
5.375157545,6.247020697,93.57339711,2312.105269,133.7252245,93.25175532,-9.973726883,16.4139886
5.365685132,6.496377411,94.41828542,2300.460405,136.5932275,93.59359632,-10.53116298,14.21822098
5.403701923,6.064703089,78.01887846,2597.278785,297.538986,57.11325964,10.43754165,-8.188095115
5.228616378,6.114228827,79.4180026,2759.514136,300.1857756,55.84461287,10.11345832,-8.403787635
5.304882926,5.75159628,79.70809454,2650.781206,291.737973,58.31117915,9.197018861,-4.353406039
5.133410981,6.025483364,82.88027622,1635.752215,124.7089691,74.15675898,-8.478839889,8.738325979
5.384553959,6.254212136,91.78000309,2140.923338,131.5385783,86.60257309,-9.614177397,15.27547364
5.472353389,6.187410036,91.52980081,2239.956043,133.7977892,82.0739205,-10.23300458,16.07900338
5.431259773,6.246735197,93.50072813,2122.665677,139.7360965,87.12869484,-5.484801148,15.54504203
5.261455205,6.087815704,79.04444509,2986.599776,254.167743,23.67393715,14.24260395,-7.742945424
5.289934685,5.983832592,81.53961613,1610.593158,112.4779587,66.42215876,-5.277137294,6.388617422
5.380031704,6.33146328,92.70689346,2268.446249,135.4159002,84.94478863,-12.2206961,16.79398634
5.515209815,6.290218454,94.25863981,2275.739652,140.6695682,90.57227792,-7.329624985,15.26150894
5.253896859,6.212789955,78.96646504,2728.954757,291.0834077,54.39481086,9.105693515,-6.020207635
5.338621667,6.145399327,83.44780399,1739.188861,128.106842,78.39491054,-7.536355987,11.83489218
5.190975869,6.125409279,80.6913147,2872.283697,303.1501156,42.00202088,7.424874476,-4.099740251
5.158485463,6.292463059,82.6474271,1700.137469,116.2548447,82.05522377,-6.233070388,9.57990637
5.272452026,6.266049474,82.77073667,1581.867088,123.6580913,59.42780044,-5.582613183,7.500821393
5.145925058,6.233973501,83.11533172,1736.819744,117.9771916,76.59202594,-9.003003411,8.635996662
5.182376875,6.141599177,81.36862762,1626.467693,118.0197636,78.39318945,-6.046759896,9.148919903
5.314199021,6.202294583,82.97048618,1618.882464,125.9668732,80.62267207,-6.865521445,8.566784765
5.113630918,6.369320812,82.62224202,1640.933292,112.9410604,74.84862485,-6.128776477,5.782430816
5.277910246,5.938449381,78.37528045,2905.10755,301.6714786,48.42900721,12.99662102,-8.068104776
5.21857219,6.043440575,80.11270573,1613.9164,117.7685318,82.91929504,-8.572872176,8.575642492
5.449698498,5.854853863,91.85020115,2227.489745,139.233372,89.74444837,-7.997996977,15.85850911
5.362865216,6.087165511,93.41864193,2299.524696,130.3317772,81.40407589,-8.932576494,16.00818922
5.352261684,6.341651541,94.16021299,2164.469632,132.5261966,94.18644976,-11.67227349,13.71443939
5.246325066,6.292371983,92.93426945,2063.612791,130.5309184,91.82138891,-11.23519867,12.50814061
5.339555791,5.93992638,93.63655521,2320.138914,136.3558849,93.34290359,-9.87859886,14.87961965
5.187929271,6.186035577,81.93537094,1712.56211,119.5227737,81.90700559,-11.61461921,10.70326011
5.314836068,6.191130486,75.71824877,2905.623339,301.7779894,68.13789258,13.30228518,-12.30885042
5.297076715,5.907166002,79.99270446,2706.479864,290.8577884,54.79330117,11.72639455,-8.713830027
5.155674127,6.164257946,80.49654012,2676.594649,272.3748506,36.90667916,9.399029429,-4.242806187
5.23659503,5.992289697,78.48529376,2768.153748,278.3622103,51.02966748,10.80330074,-5.938730538
5.30411167,5.847908472,79.37175984,2772.351367,289.7953145,40.83753365,10.74964237,-5.867669608
5.341614435,5.687287306,82.35965962,1636.801302,118.2183445,92.40946227,-11.87150285,12.94341057
5.148287786,6.063388823,83.16937835,1716.133831,120.009174,85.50429448,-11.52790957,10.50007423
5.296036861,6.20964728,78.6764636,2939.315894,304.4111174,63.60861475,11.57124011,-10.63600352
5.103014138,6.109311523,78.18754964,2821.044112,287.2159455,50.82029391,8.671808894,-4.124609223
5.267714164,6.364271265,79.62478208,2717.649634,307.2943571,43.20393344,10.77603309,-8.984571479
5.373389294,6.240378613,93.63895847,2260.540282,137.9059184,89.14586582,-7.482999494,17.13241773
5.334098846,6.139628887,81.7555458,1614.723847,112.8155447,67.52488716,-4.462538042,8.995823293
5.180082848,6.251945252,82.74023869,1562.648211,118.8542251,77.91302851,-8.519858375,7.124712851
5.511915621,6.243532342,93.48721949,2244.863377,135.4818303,78.99598546,-4.913080139,16.3176143
5.285541108,5.744899983,78.6079755,2677.001348,287.4696462,59.55077976,8.329210209,-5.59130054
5.187387408,6.037205735,81.34991924,1632.894386,111.4828444,54.76752273,-4.882008647,5.433131416
5.373485706,5.98503266,91.01114988,2367.163968,129.325574,88.53210705,-9.724380349,16.09369182
5.317395745,5.975022363,93.95455957,2227.36738,129.722742,91.57905415,-11.74570648,14.40469083
5.239138578,6.240458175,92.52326598,2092.888151,138.8156986,78.90899791,-5.755911673,11.0146747
5.299889754,6.193362688,82.42593617,1726.766512,117.0281437,85.51128675,-5.373135059,10.93853729
5.318092185,6.464278992,93.26798291,2279.633643,137.1384255,99.19946883,-8.302766755,16.96139749
5.196542483,6.181896463,82.95583616,1680.669697,125.2005622,90.07666303,-9.65294378,9.556430272
5.439886282,6.058133101,77.40741963,2748.626269,290.9598958,52.34976193,11.30023479,-7.239182498
5.315383575,6.27910195,94.34387541,2162.495267,133.2938052,95.43693527,-10.88428006,14.6619997
5.434178842,5.99295759,94.70003326,2385.815336,142.883575,80.08892742,-7.101528383,18.25115963
5.320185331,6.186510505,94.56280141,2214.784624,136.429043,89.86265752,-8.361934426,13.27416733
5.26549128,6.027107568,78.23860837,2854.63307,303.1474131,61.36777773,11.75411688,-6.715571955
5.250695756,6.120753044,76.45026829,2820.8617,291.8044546,63.12653496,11.47609322,-8.449457698
5.282679094,6.208591459,84.50062377,1741.986248,122.2255894,78.71431265,-7.436120324,11.85694297
5.292991651,5.948692797,81.07938201,2861.031866,288.6569217,45.70521669,8.533243072,-6.529320749
5.330517915,6.07727951,91.11059194,2306.844438,136.9571039,86.01555065,-10.79432464,14.52237251
5.454025688,6.064574944,91.66360376,2035.217304,132.9029028,85.42651036,-6.412649453,12.23553273
5.386526028,5.977886925,92.45571044,2341.746806,134.2252447,80.08053047,-8.609721488,14.35044494
5.329854539,6.416367287,79.33745243,2820.131475,306.3473318,49.74875236,8.751390385,-6.7402597
5.152687372,6.297757331,82.41109976,1677.590354,118.142787,73.86216387,-5.972794207,8.958016995
5.544294216,6.105698164,93.54593655,2168.806487,141.0564872,93.66073726,-8.890912325,16.1161161
5.147177746,5.894157643,81.0629163,1603.428973,110.7718582,71.71276052,-7.020465389,9.990605261
5.287678975,6.178654315,93.32140126,2196.298202,135.9605272,87.5859967,-7.138287752,13.14482032
5.259021809,5.990339989,91.42667057,2108.286131,136.5459483,82.91230723,-6.303661039,16.28190713
5.333275368,6.001531357,94.16258671,2164.590819,135.9125102,93.66331896,-8.90747421,14.75449758
5.238193562,6.162619824,82.93819096,1605.078265,121.8085022,79.45422589,-5.708570972,9.786968138
5.245382359,6.057134861,90.75843479,2119.632567,134.2800792,88.1009601,-9.072746923,15.61700254
5.29444653,6.047635671,92.69786456,2147.439391,132.5040976,90.26995725,-9.948567732,14.46240839
5.194699777,6.240102289,83.63316161,1630.669964,119.3927494,81.64273326,-4.214388184,12.48188289
5.437311795,5.855081814,92.61764389,2453.504268,141.4836947,80.00432257,-8.279973535,16.29702129
5.311595013,5.730018372,75.56067326,2724.115118,292.4553335,66.56380199,12.03409474,-10.58672386
5.353814874,6.417342038,95.04166318,2196.009107,139.2194333,90.36280685,-10.78891888,13.75500776
5.380561287,5.652001363,76.91620933,2765.096726,289.6705351,69.13404231,12.66097934,-7.799652366
5.195570996,6.069691891,90.80626347,2142.254881,131.7097362,80.98368206,-10.17036503,14.43823819
5.205893567,6.129424805,82.07293369,1645.017474,119.004158,85.24260363,-7.477042213,6.791564848
5.282240184,6.069949665,82.93849252,1592.259779,118.064744,78.79999094,-11.66102263,9.548250407
5.343595405,5.815565206,74.07158071,2810.503955,292.6617281,70.09785875,18.38995418,-11.38012703
5.331624044,6.053284166,83.97672851,1667.630413,130.378841,85.40680489,-9.699856095,9.044552647
5.277493013,6.016372202,84.43741424,1700.558269,119.6213795,77.0604363,-7.630358986,12.45911296
5.365287259,5.910609453,91.70175337,2127.593682,131.4477959,90.86725863,-11.38018809,15.32654368
5.254359735,6.011827467,83.92875487,1625.843303,117.6404988,86.08714677,-8.853757195,7.455457531
5.433520625,5.978641601,92.14942396,2354.761153,145.7835758,78.3385662,-4.64970717,13.76684743
5.261949552,6.014669417,83.84000976,1774.94804,123.4577061,83.62985871,-10.18290644,9.343664967
5.206626905,6.163757322,83.3979779,1739.875896,127.9671971,90.54680719,-9.840211205,11.90917286
5.083384749,6.072032898,82.5199519,1634.237788,116.1577179,77.34589017,-8.492182915,7.147102557
5.183673909,6.191280598,91.78202488,2223.17993,132.3988383,92.27026028,-12.72170418,16.38969617
5.283428815,6.213131847,92.92569356,2160.924516,139.6741449,95.09993576,-12.75445056,16.26911476
5.334827135,5.848959421,79.14988179,2769.370165,292.4347799,39.78645091,6.4343853,-7.084858443
5.288982442,6.118061299,82.88013126,1594.782733,126.6739273,80.2330263,-5.207541957,8.804098036
5.337340432,5.873038834,76.26054727,2782.658713,293.1322569,65.40236667,9.314494537,-7.613589465
5.326148708,6.024461586,80.89431671,2736.96975,286.899112,49.401409,7.278326402,-6.357961208
5.271876862,6.01757359,94.34836246,2376.269286,132.9474223,93.52442672,-13.57846992,17.00423818
5.135869189,6.363156746,82.65160121,1553.311598,123.3031441,86.2565761,-10.68269545,8.1360863
5.240967764,5.960602282,83.41742522,1654.353801,123.2650562,85.57972592,-5.311772637,10.11368354
5.346525333,5.898769957,90.75925779,2189.648343,133.1688052,94.82879843,-8.658412789,14.55212402
5.145094408,6.313213347,82.39649017,1676.597454,119.8014103,79.80863737,-5.968630127,10.33272728
5.145093816,6.146250044,83.78041836,1661.767839,116.8672276,78.75494517,-6.028770183,11.96038027
5.41297407,5.966689085,77.56059499,2838.025683,303.878536,50.66597137,10.68783283,-7.889650847
5.249992898,6.186852211,81.32416965,1697.603412,122.177124,75.16430322,-5.59618856,9.235441115
5.282652519,6.291620356,80.29117155,2862.817847,299.341873,52.52516704,11.94696204,-8.901137374
5.244539311,6.22219252,82.18992283,1611.382586,126.3492432,84.5691709,-8.05575563,9.53353491
5.237468293,6.033993477,82.00688602,1570.953265,132.2841415,65.93196529,-7.598502174,7.948503401
5.237224152,5.856800312,82.06066563,1655.930926,129.8156509,75.54364502,-7.940301433,10.13613978
5.505659529,6.154737966,94.50232064,2182.665437,140.3559839,87.01909115,-9.398364578,14.83614173
5.300314,5.833250279,77.595387,2719.935186,288.3529775,58.57633783,9.248372005,-7.50247436
5.407919119,5.842517351,92.61278767,2375.255659,137.166524,82.79839479,-8.783560409,17.58610583
5.361197961,5.963726042,93.36899383,2219.470853,136.8242641,91.24033552,-9.27783463,13.44466205
5.227082399,6.381539287,84.08803182,1613.243961,115.6101888,77.21356339,-8.150280879,8.14784925
5.233002676,6.022290228,93.72866637,2254.97183,136.2219691,87.46681301,-11.06435082,12.88696476
5.234773686,5.930692429,79.41971256,2658.636114,281.2814138,50.66170846,7.563435959,-7.348215632
5.176713518,6.416816828,83.07310919,1713.165137,121.6926068,94.53154209,-11.04456591,8.73100097
5.233580163,6.156979794,81.68060734,1644.490375,121.156189,74.3710431,-7.360451713,7.944582846
5.436585,6.137516255,93.87326481,2420.912108,137.1439098,95.44382364,-12.99824589,17.28784948
5.23480141,6.21947569,92.61598923,2283.165975,134.0325689,87.0906941,-8.051567677,14.75995161
5.184738908,6.251763196,82.49417783,1666.467693,123.088253,72.42658365,-10.18835134,9.214755752
5.349170516,6.017541659,77.43616814,2706.765037,298.4066431,65.05791014,12.37197394,-9.647067576
5.371385625,6.100183243,93.24688389,2388.736571,140.5026744,90.22652313,-5.05523031,18.64102559
5.351336291,6.359072113,93.24421226,2308.981256,137.6016879,86.18598934,-9.931462576,17.37476613
5.323693802,6.112284416,81.7249036,1694.172748,124.4823608,84.16614806,-8.328306213,11.23758307
5.382525524,6.034162676,93.35109998,2133.33035,132.6145082,77.71155555,-9.919715698,13.55158105
5.341109899,6.105371895,91.84489064,2360.907426,142.8187677,91.82105723,-10.34110141,16.87234428
5.236308625,5.966666931,77.85543491,2738.140508,299.7088125,50.85453724,7.515739368,-6.794879965
5.335291436,6.007599587,92.43619968,2216.76245,132.5775035,85.72932906,-8.855733564,15.51859098
5.278040527,6.092254105,80.01708176,2771.537958,285.9285358,60.17710502,9.783214055,-4.115729925
5.344543126,6.231563511,94.22222524,2316.457231,141.6761896,85.06972395,-8.264130833,14.39391449
5.229216626,6.233128781,92.10802128,2353.93701,132.9930766,83.97360516,-9.720043829,16.10102277
5.414717863,5.871827578,92.95042653,2317.753951,129.2691851,96.72622052,-12.00225319,17.22112704
5.380647372,6.119698977,92.78535695,2197.279585,131.4307452,90.16567151,-10.04885735,17.49089671
5.309192798,6.196757895,92.06415128,2144.315091,132.2580844,90.59953238,-11.08446965,11.04993438
5.204631475,6.293497982,92.3148766,2214.223588,133.3624994,96.98221684,-9.092602494,18.91361931
5.253651923,5.946455931,78.85182616,2753.635244,303.2388029,50.72641433,13.3423826,-5.220245574
5.369847825,6.031316037,77.6655698,2856.994268,299.3728445,74.35816533,11.79775803,-10.90818267
5.278140685,6.08914004,91.36151457,2137.233304,132.3536044,92.17462691,-10.8013247,15.66355419
5.204186711,6.322025151,81.32541562,2848.267835,305.1347177,47.81950825,9.37696253,-9.851645068
5.275506014,6.43891388,82.15631663,1642.586991,120.669499,79.18983351,-5.357699138,10.04178993
5.32762914,6.063071961,81.0866666,1568.366351,122.6514282,66.00856841,-6.203666702,4.431087401
5.362669518,6.008326763,76.60848667,2764.805547,283.2378957,71.09902242,15.81687539,-2.865972333
5.264536022,6.177684251,92.24877121,2443.136922,135.4413671,79.42750495,-9.426204327,12.37977316
5.285847714,6.117958779,93.03778507,2211.46118,129.9815868,93.6094297,-11.46741073,13.8317328
5.328454635,6.168130499,93.74261045,2202.486478,136.5476199,91.72375269,-8.992153023,13.852849
5.283124959,5.9989725,81.11531802,1625.40961,120.9557503,73.85397367,-8.144574323,7.911149558
5.245337536,5.892123455,81.02984287,1605.854754,125.1023712,83.04783051,-8.025836959,8.305700686
5.351737549,5.843070263,78.45691349,2841.392217,295.6319082,61.799968,13.07518952,-4.013427071
5.182868752,6.260622353,83.05413724,1678.072551,124.2745857,74.63979512,-8.795351692,9.633338668
5.282746328,6.148194311,82.1765805,2849.392218,279.1089786,48.55821683,8.555106056,-2.011781725
5.309179803,6.011540273,77.70729438,2905.675462,296.7369964,65.41338572,10.6925485,-8.73508168
5.272869907,6.328266811,93.22743105,2206.764128,136.5353984,86.19295899,-7.135899362,13.19068717
5.268052151,6.252244705,91.48888065,2199.721922,133.2497295,85.94479618,-8.246437719,15.27009778
5.187556317,6.282698387,91.60201694,2228.065184,132.7679637,95.21878229,-9.00388973,18.24816137
5.23053552,6.20510578,83.60892303,1727.534465,115.3470493,83.91252593,-10.8670743,9.342083775
5.226656927,6.362751005,92.80766112,2171.595365,135.249435,86.8188379,-12.10666535,13.93320747
5.268781808,6.390637817,94.35097127,2164.698198,138.0643884,92.88119247,-10.64589668,15.84332588
5.259256986,6.263676109,80.40332417,2840.798751,290.2420991,46.93639771,9.182367022,-7.411925069
5.310413888,5.951605553,93.88772251,2161.794188,134.3883556,90.66148216,-7.445922544,16.75794034
5.350133565,6.261610927,93.84236531,2259.790239,136.5241968,84.51115733,-8.677985909,15.62703255
5.131614258,6.303817505,91.05086948,2229.392821,131.0528911,93.51546016,-13.93561523,14.4546433
5.273615887,5.971951718,77.45152714,2744.067998,292.6174123,67.95228757,9.437994884,-7.388804011
5.247606804,6.163350338,93.17492344,2217.517821,138.9733928,90.43070537,-9.917909315,15.04024606
5.305282792,6.040736783,76.96233092,2809.576257,295.4864031,59.31224035,12.21736634,-5.94930888
5.287951658,5.992353415,92.74692006,2140.318404,132.5545092,90.66721049,-8.901573791,14.84137583
5.070336832,6.115941046,82.01120574,1639.839641,118.9971958,89.10360797,-11.58739405,4.266838871
5.270935457,6.241847076,79.21123694,2769.139818,297.6474795,58.29909764,11.35494949,-6.262271942
5.288018277,6.023341889,78.51211216,2686.967901,289.7631643,66.61886499,10.58501999,-8.275407366
5.327793718,5.910988281,79.45577354,1618.844499,114.8899936,69.26687802,-5.034101798,5.771166654
5.305031827,6.173780197,93.17470982,2300.939452,132.9812053,89.29774296,-11.21672695,15.09364705
5.224349989,5.993513106,79.71541412,2865.854132,285.311066,67.72650677,10.4237832,-8.678500208
5.377370027,6.256387176,93.34550862,2187.245073,138.772793,95.58763875,-9.688879731,14.04786423
5.233431389,6.175822014,93.41761448,2315.760252,128.535374,86.66274371,-11.77287834,16.20979791
5.377531839,6.287086839,83.04810107,1703.907666,128.2600641,75.14010528,-7.708394915,11.43122422
5.296303755,6.31228068,79.49328759,2927.724163,298.6167658,57.65174192,9.44200975,-5.520237552
5.209018848,6.323621851,83.31828642,1746.025666,120.3274866,76.42082131,-10.30714734,5.809812525
5.331869613,6.370144171,92.30729124,2193.327163,136.0458024,86.92850297,-7.864024715,15.0810521
5.292293717,6.353293333,82.06916663,1555.819203,113.6659797,76.94934016,-5.615093911,10.75090091
5.256791738,6.048350277,92.89228444,2314.21187,139.5858728,83.72657142,-6.562358144,12.14004829
5.238255074,6.305085415,81.77112247,1674.135882,117.9675217,77.87066853,-6.838724151,9.12651148
5.217349718,5.927943682,81.2661385,1619.885896,114.2695606,93.71103934,-9.076125114,7.890288048
5.149478486,6.139079327,79.30779697,2834.697881,291.1118276,55.23688216,10.73302834,-8.479429774
5.323828211,5.843830139,91.79515496,2075.5466,133.7120006,79.66538714,-10.82046043,12.42410389
5.38617117,6.088259544,94.07087334,2347.208411,138.7494139,87.82636612,-9.896034027,15.36414836
5.456242612,6.132940525,93.76231052,2100.075682,140.5760387,84.7971815,-5.173834493,14.03101545
5.213955929,6.150467629,92.85570194,2074.865477,132.1496471,85.90599554,-8.821485212,16.58742147
5.262629559,6.04298758,92.44392826,2259.59912,132.6283763,79.28197644,-9.361970594,14.93357854
5.186967042,6.079190674,82.47196584,1629.903629,121.7937979,85.80910068,-11.03557102,7.166811156
5.20293787,6.280034678,83.3803065,1635.002747,124.5439807,93.07774052,-7.960932049,8.952755859
5.157261598,6.114304592,93.45189651,2327.496179,134.1700794,91.25053639,-9.179756804,15.92101898
